Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,city,country,lat,lng,3-5_tavg,3-5_tmin,3-5_tmax,3-5_prcp,3-5_tsun,6-8_tavg,6-8_tmin,6-8_tmax,6-8_prcp,6-8_tsun,9-11_tavg,9-11_tmin,9-11_tmax,9-11_prcp,9-11_tsun
Château La Voûte Saint-Émilion Grand Cru 2014,France,Saint-Émilion Grand Cru,Vignobles Moreau,4.1,71,36.0,2014-01-01,Saint-Émilion Grand Cru,France,44.847147,-0.547337,11.399999999999999,7.233333333333334,16.400000000000002,72.0,9820.0,20.8,15.666666666666666,26.399999999999995,84.0,16120.0,14.5,11.066666666666668,19.03333333333333,99.33333333333333,7620.0
Artino 2017,Italy,Calabria,Tenuta Iuzzolini,4.1,71,11.6,2017-01-01,Calabria,Italy,39.0565974,16.5249864,,,,,,,,,,,,,,,
Cabernet Sauvignon 2014,South Africa,Breede River Valley,Bergsig Estate,3.6,71,9.85,2014-01-01,Breede River Valley,South Africa,-33.727,19.4728097,21.2,15.0,31.6,,,,,,,,,,,,
Ribera Tinta del País 2015,Spain,Ribera del Duero,Urban,3.8,71,14.99,2015-01-01,Ribera del Duero,Spain,41.6657566,-3.6863295,10.0,3.8000000000000003,16.166666666666668,39.0,13540.0,17.833333333333336,10.533333333333333,25.099999999999998,30.333333333333332,18540.0,13.466666666666667,7.933333333333334,19.0,66.0,9960.0
Villero Barolo 2011,Italy,Barolo,Brovia,4.2,71,61.11,2011-01-01,Barolo,Italy,44.6108408,7.9428448,,,,,,,,,,,,,,,
Volnay 1er Cru 'Carelle sous la Chapelle' 2011,France,Volnay 1er Cru 'Carelle sous la Chapelle',Domaine François Buffet,3.8,71,57.5,2011-01-01,Volnay 1er Cru 'Carelle sous la Chapelle',France,47.88648,1.8345,,,,,,,,,,,,,,,
Langhe Nebbiolo 2016,Italy,Langhe,Elio Filippino,4.0,71,10.43,2016-01-01,Langhe,Italy,44.493036,7.974639,,,,,,,,,,,,,,,
Sancerre Rouge 2014,France,Sancerre,Domaine Salmon,3.4,71,14.03,2014-01-01,Sancerre,France,47.3306906,2.8390454,,,,,,,,,,,,,,,
Barolo Ravera 2015,Italy,Barolo,Vietti,4.4,71,173.63,2015-01-01,Barolo,Italy,44.6108408,7.9428448,,,,,,,,,,,,,,,
Cabernet Franc 2016,South Africa,Franschhoek,Holden Manz,4.5,71,59.0,2016-01-01,Franschhoek,South Africa,-33.909167,19.119444,18.75,12.350000000000001,28.15,,,11.433333333333332,6.433333333333334,18.366666666666664,,,18.099999999999998,10.850000000000001,26.55,,
Sand Lagrein 2018,Italy,Südtirol - Alto Adige,Nals Margreid,3.9,71,11.21,2018-01-01,Südtirol - Alto Adige,Italy,46.441472,11.282121,,,,,,,,,,,,,,,
Saint-Julien (Grand Cru Classé) 2017,France,Saint-Julien,Château Gruaud Larose,3.9,71,86.76,2017-01-01,Saint-Julien,France,47.4019947,5.1364639,9.4,,16.85,119.3,,19.666666666666668,13.3,27.7,36.5,,11.799999999999999,7.433333333333333,16.633333333333333,72.39999999999999,
15 di Mare Primitivo di Manduria 2016,Italy,Primitivo di Manduria,Cantolio,4.2,71,28.27,2016-01-01,Primitivo di Manduria,Italy,40.4002788,17.6374622,,,,,,,,,,,,,,,
Barbera d'Asti Superiore Tre Roveri 2017,Italy,Barbera d'Asti,Pico Maccario,3.8,71,16.9,2017-01-01,Barbera d'Asti,Italy,44.8524808,8.2414532,,,,,,,,,,,,,,,
Villa Don Maximiano 2016,Chile,Aconcagua Valley,Errazuriz,3.8,71,38.02,2016-01-01,Aconcagua Valley,Chile,-30.0,-71.0,15.633333333333333,,,,,12.0,,,30.3,,14.266666666666666,10.95,17.8,6.1,
Disueri Nero d'Avola 2017,Italy,Sicilia,Cusumano,3.7,71,6.58,2017-01-01,Sicilia,Italy,37.587794,14.155048,11.5,10.5,19.2,39.7,,21.633333333333336,,,,,14.6,,21.9,,
Red 2015,Chile,Maipo Valley,Antiyal,4.4,71,46.65,2015-01-01,Maipo Valley,Chile,-30.0,-71.0,13.233333333333334,10.433333333333332,17.500000000000004,0.3333333333333333,10300.0,10.966666666666669,8.033333333333333,15.566666666666668,21.333333333333332,10040.0,13.133333333333335,10.166666666666666,17.500000000000004,5.666666666666667,11320.0
Tradition Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château Penin,3.6,71,8.9,2016-01-01,Bordeaux Supérieur,France,44.884045,-0.562129,13.233333333333334,8.933333333333332,18.599999999999998,33.53333333333333,,21.233333333333334,16.0,28.100000000000005,56.26666666666667,,13.9,10.166666666666666,19.266666666666666,46.333333333333336,
Sequoia 2016,France,Sainte-Foy-Bordeaux,Château Carbonneau,3.7,71,8.68,2016-01-01,Sainte-Foy-Bordeaux,France,44.848092,-0.572718,13.233333333333334,8.933333333333332,18.599999999999998,33.53333333333333,,21.233333333333334,16.0,28.100000000000005,56.26666666666667,,13.9,10.166666666666666,19.266666666666666,46.333333333333336,
Lacoste Borie Pauillac 2016,France,Pauillac,Château Grand-Puy-Lacoste,3.7,71,33.95,2016-01-01,Pauillac,France,45.1995626,-0.7484994,13.233333333333334,8.933333333333332,18.599999999999998,33.53333333333333,,21.233333333333334,16.0,28.100000000000005,56.26666666666667,,13.9,10.166666666666666,19.266666666666666,46.333333333333336,
Nuits-Saint-Georges 2016,France,Nuits-Saint-Georges,Domaine des Perdrix,4.2,71,64.8,2016-01-01,Nuits-Saint-Georges,France,47.1367598,4.9489061,11.266666666666666,,,31.2,,21.23333333333333,,,38.53333333333333,,10.899999999999999,4.75,13.45,46.1,
Syrah 2009,Spain,Campo de la Guardia,Martúe,3.9,71,22.09,2009-01-01,Campo de la Guardia,Spain,39.2558889,-4.4794873,13.9,7.933333333333334,19.866666666666664,73.0,13080.0,25.133333333333336,17.7,32.5,7.333333333333333,20120.0,14.699999999999998,9.333333333333334,20.033333333333335,54.333333333333336,
Millennio Chianti Classico Gran Selezione 2009,Italy,Chianti Classico,Cacchiano,4.1,71,29.89,2009-01-01,Chianti Classico,Italy,43.3930219,11.3088538,,,,,,,,,,,,,,,
Gigondas Le Claux 2014,France,Gigondas,Château de Saint Cosme,4.3,71,72.0,2014-01-01,Gigondas,France,44.1641127,5.0051053,14.6,9.2,20.0,,,,,,,,,,,,
Cirò Rosso Classico Superiore 2012,Italy,Cirò,Scala,3.6,71,9.5,2012-01-01,Cirò,Italy,39.381732,17.0613529,,,,,,,,,,,,,,,
Tramp 2016,Spain,Catalunya,Can Grau Vell,3.8,71,15.7,2016-01-01,Catalunya,Spain,41.8523094,1.5745043,,,,,,,,,,,,,,,
Merlot 2016,Italy,Friuli-Venezia Giulia,Attems,3.6,71,10.66,2016-01-01,Friuli-Venezia Giulia,Italy,46.151042,13.055904,,,,,,,,,,,,,,,
Barbaresco 2014,Italy,Barbaresco,Marco Bonfante,3.6,71,23.19,2014-01-01,Barbaresco,Italy,44.7254469,8.0806959,,,,,,,,,,,,,,,
Il Secondo 2014,Italy,Trentino-Alto Adige,Peter Sölva,3.8,71,13.5,2014-01-01,Trentino-Alto Adige,Italy,46.441472,11.282121,,,,,,,,,,,,,,,
4 Varietales Colección Rioja 2016,Spain,Rioja,Vivanco,3.8,71,41.28,2016-01-01,Rioja,Spain,42.3285528,-2.4674917,13.566666666666668,7.766666666666666,20.133333333333333,30.33333333333333,,22.53333333333333,15.5,30.666666666666668,58.56666666666667,,14.0,9.0,20.0,26.8,
Gran Selección Valdepeñas 2014,Spain,Valdepeñas,Viña Albali,3.3,71,6.75,2014-01-01,Valdepeñas,Spain,38.7594573,-3.3847392,,,,,,,,,,,,,,,
Privatkeller Cabernet - Merlot 2015,Austria,Thermenregion,Schlumberger,3.6,71,17.9,2015-01-01,Thermenregion,Austria,48.0463345,16.270762,,,,,,,,,,,,,,,
Cabernet Sant'Antimo Olmaia 2014,Italy,Sant'Antimo,Col d'Orcia,4.0,71,37.63,2014-01-01,Sant'Antimo,Italy,40.945711,14.231429,,,,,,,,,,,,,,,
Tenuta Greppone Mazzi Brunello di Montalcino 2013,Italy,Brunello di Montalcino,Ruffino,4.2,710,50.67,2013-01-01,Brunello di Montalcino,Italy,43.3204995,11.3281859,,,,,,,,,,,,,,,
Tribu Cabernet Sauvignon 2018,Argentina,Mendoza,Trivento,3.4,710,8.67,2018-01-01,Mendoza,Argentina,-34.787093,-68.4381868,15.233333333333334,,,,,9.066666666666666,1.9,,,,15.766666666666666,,,,
Homenagem A Hans Christian Andersen 2013,Portugal,Alentejano,Cortes de Cima,4.3,712,31.19,2013-01-01,Alentejano,Portugal,38.8421261,-7.5871012,,,,,,,,,,,,,,,
Saint-Estèphe (Grand Cru Classé) 2009,France,Saint-Estèphe,Château Montrose,4.5,712,369.0,2009-01-01,Saint-Estèphe,France,45.5925,0.6633333,,,,,,,,,,,,,,,
Tinto 2017,Spain,Ribera del Duero,Aalto,4.4,712,33.89,2017-01-01,Ribera del Duero,Spain,41.6657566,-3.6863295,8.833333333333334,2.733333333333333,13.366666666666667,79.60000000000001,,18.766666666666666,11.100000000000001,27.333333333333332,16.233333333333334,,11.4,5.766666666666667,18.433333333333334,43.1,
Syrah 2018,France,Pays d'Oc,Les Jamelles,3.8,713,5.36,2018-01-01,Pays d'Oc,France,43.604764,1.4540399,13.666666666666666,8.566666666666668,19.799999999999997,75.8,,22.46666666666667,17.733333333333334,28.599999999999998,40.9,,13.666666666666666,9.466666666666667,19.099999999999998,26.433333333333334,
Ramitello Rosso 2013,Italy,Biferno,Di Majo Norante,3.7,713,11.9,2013-01-01,Biferno,Italy,41.7282833,14.7330239,11.700000000000001,8.333333333333334,15.966666666666667,55.666666666666664,13280.0,23.933333333333337,19.466666666666665,29.433333333333334,32.666666666666664,19280.0,14.766666666666667,11.800000000000002,18.666666666666668,84.66666666666667,9960.0
Z 2014,South Africa,Stellenbosch,De Toren,4.2,713,32.97,2014-01-01,Stellenbosch,South Africa,-33.934444,18.869167,17.9,12.333333333333334,23.5,34.333333333333336,14940.0,13.0,8.166666666666666,17.766666666666666,108.66666666666667,11580.0,16.3,11.866666666666667,20.700000000000003,56.333333333333336,16500.0
Raimonda Barbera d'Alba 2016,Italy,Barbera d'Alba,Fontanafredda,3.5,714,11.37,2016-01-01,Barbera d'Alba,Italy,44.7712158,8.0435811,11.5,5.2,15.166666666666666,78.7,,21.53333333333333,18.3,25.333333333333332,56.25,,12.433333333333332,10.75,15.066666666666668,23.35,
Cabernet Sauvignon 2015,South Africa,Franschhoek,Boekenhoutskloof,4.3,714,61.05,2015-01-01,Franschhoek,South Africa,-33.909167,19.119444,17.666666666666668,11.6,26.866666666666664,,,10.399999999999999,4.9,18.299999999999997,,,19.7,13.3,29.3,,
Le Pur Fruit du Causse Cahors 2017,France,Cahors,Château Combel La Serre,3.7,715,17.74,2017-01-01,Cahors,France,44.4495,1.4364999,11.0,6.2,16.433333333333334,116.40000000000002,,20.099999999999998,13.700000000000001,26.8,21.833333333333332,,13.333333333333334,8.566666666666666,19.133333333333336,43.63333333333333,
Rioja Crianza 2016,Spain,Rioja,Montecillo,3.6,715,7.75,2016-01-01,Rioja,Spain,42.3285528,-2.4674917,13.566666666666668,7.766666666666666,20.133333333333333,30.33333333333333,,22.53333333333333,15.5,30.666666666666668,58.56666666666667,,14.0,9.0,20.0,26.8,
Pinot Nero 2017,Italy,Südtirol - Alto Adige,Franz Haas,3.9,716,23.5,2017-01-01,Südtirol - Alto Adige,Italy,46.441472,11.282121,,,,,,,,,,,,,,,
Nero d'Avola 2018,Italy,Terre Siciliane,Barone Montalto,3.6,717,5.1,2018-01-01,Terre Siciliane,Italy,42.83333,12.83333,,,,,,,,,,,,,,,
Châteauneuf-du-Pape 2014,France,Châteauneuf-du-Pape,Château Mont-Redon,4.1,718,34.9,2014-01-01,Châteauneuf-du-Pape,France,44.055989,4.8317351,12.4,7.0,18.0,,,25.2,18.4,32.4,,,16.9,13.1,21.5,,
Vinha das Romãs Tinto 2015,Portugal,Alentejano,Monte da Ravasqueira,3.9,718,21.1,2015-01-01,Alentejano,Portugal,38.8421261,-7.5871012,,,,,,,,,,,,,,,
Amarone della Valpolicella Classico 2015,Italy,Amarone della Valpolicella Classico,Cesari,4.1,718,28.5,2015-01-01,Amarone della Valpolicella Classico,Italy,42.83333,12.83333,,,,,,,,,,,,,,,
Bandol 2015,France,Bandol,La Bastide Blanche,3.7,719,21.88,2015-01-01,Bandol,France,43.1357717,5.7523647,,,,,,,,,,,,,,,
Secateurs Red Blend 2015,South Africa,Swartland,Badenhorst,3.7,719,9.9,2015-01-01,Swartland,South Africa,-33.29356,18.5993825,17.76666666666667,10.866666666666665,25.0,,,11.2,5.699999999999999,20.65,,,17.0,9.75,,,
Reserve Malbec Mendoza 2017,Argentina,Mendoza,Bodega Piedra Negra,3.8,719,13.71,2017-01-01,Mendoza,Argentina,-34.787093,-68.4381868,13.800000000000002,,,,,8.733333333333333,0.8,,,,15.766666666666666,,,,
Cipressi Nizza 2016,Italy,Barbera d'Asti,Michele Chiarlo,3.9,719,15.6,2016-01-01,Barbera d'Asti,Italy,44.8524808,8.2414532,,,,,,,,,,,,,,,
Bordeaux Supérieur 2010,France,Bordeaux Supérieur,Château Croix Mouton,3.5,719,22.95,2010-01-01,Bordeaux Supérieur,France,44.884045,-0.562129,12.866666666666667,8.200000000000001,18.3,75.0,12320.0,21.066666666666666,15.699999999999998,27.066666666666666,48.666666666666664,16540.0,15.100000000000001,11.033333333333333,20.36666666666667,95.66666666666667,10040.0
Pomerol 2016,France,Pomerol,Château Plince,4.0,72,48.64,2016-01-01,Pomerol,France,44.9311234,-0.1999904,13.233333333333334,8.933333333333332,18.599999999999998,33.53333333333333,,21.233333333333334,16.0,28.100000000000005,56.26666666666667,,13.9,10.166666666666666,19.266666666666666,46.333333333333336,
Gigondas Valbelle 2009,France,Gigondas,Château de Saint Cosme,3.9,72,39.0,2009-01-01,Gigondas,France,44.1641127,5.0051053,,,,,,,,,,,,,,,
Höhenflug Cuvée 2016,Germany,Pfalz,Hensel,3.9,72,16.45,2016-01-01,Pfalz,Germany,53.8156324,13.3702287,,,,,,,,,,,,,,,
Grés de Montpellier 2016,France,Grès de Montpellier,Château de l'Engarran,3.7,72,13.0,2016-01-01,Grès de Montpellier,France,43.7042863,4.113817,14.9,,,69.4,,24.400000000000002,,29.766666666666666,101.39999999999999,,15.600000000000001,10.766666666666666,20.7,63.833333333333336,
Salzberg 2015,Austria,Burgenland,Heinrich,4.3,72,82.5,2015-01-01,Burgenland,Austria,47.5000001,16.4166666,,,,,,18.9,14.4,23.9,,,,,,,
Azul 2016,Spain,Ribera del Queiles,Guelbenzu,3.9,72,6.99,2016-01-01,Ribera del Queiles,Spain,40.0,-4.0,,8.833333333333334,22.8,32.53333333333333,,27.599999999999998,19.666666666666668,35.23333333333333,8.066666666666666,,16.466666666666665,10.433333333333332,23.2,21.333333333333332,
Les Chaignots Nuits-Saint-Georges 1er Cru 2013,France,Nuits-Saint-Georges,Domaine Robert Chevillon,4.1,72,86.62,2013-01-01,Nuits-Saint-Georges,France,47.1367598,4.9489061,11.299999999999999,6.133333333333333,16.933333333333334,73.33333333333333,12300.0,19.133333333333333,13.866666666666667,24.933333333333337,72.0,13840.0,11.299999999999999,7.433333333333334,16.0,68.33333333333333,7140.0
Pinot Noir Herrenstück 2015,Germany,Baden,Weingut Holger Koch,3.6,72,13.5,2015-01-01,Baden,Germany,53.0023496,9.0820955,,,,,,,,,,,,,,,
Massaluca 2018,Spain,Terra Alta,Ramón Roqueta,3.9,72,14.52,2018-01-01,Terra Alta,Spain,41.0273523,0.4105997,17.099999999999998,10.533333333333333,24.7,23.73333333333333,,26.2,20.599999999999998,32.96666666666666,17.0,,18.73333333333333,13.600000000000001,25.666666666666668,17.2,
The Love Grass Shiraz 2017,Australia,McLaren Vale,d'Arenberg,3.7,72,14.63,2017-01-01,McLaren Vale,Australia,-35.2172617,138.5416998,,14.6,23.066666666666666,38.9,,,9.166666666666666,15.566666666666668,73.19999999999999,,,10.733333333333334,19.766666666666666,40.9,
Merlot 2018,South Africa,Paarl,Backsberg,3.7,72,12.25,2018-01-01,Paarl,South Africa,-33.7310282,18.9642117,17.55,9.5,,,,11.4,4.833333333333333,20.9,,,16.466666666666665,8.666666666666666,,,
Lindenburg 2014,Italy,Südtirol - Alto Adige,Alois Lageder,3.8,72,26.8,2014-01-01,Südtirol - Alto Adige,Italy,46.441472,11.282121,,,,,,,,,,,,,,,
Brunello di Montalcino 2014,Italy,Brunello di Montalcino,Cantine Luciani,3.9,72,17.45,2014-01-01,Brunello di Montalcino,Italy,43.3204995,11.3281859,,,,,,,,,,,,,,,
Assolo Cannonau di Sardegna 2015,Italy,Cannonau di Sardegna,Tenuta l'Ariosa,3.6,72,13.5,2015-01-01,Cannonau di Sardegna,Italy,40.2568502,9.6218801,,,,,,,,,,,,,,,
Barrica Monastrell - Syrah 2017,Spain,Valencia,Vermador,3.5,72,5.9,2017-01-01,Valencia,Spain,39.4697065,-0.3763353,,12.633333333333333,21.46666666666667,17.666666666666668,,,21.166666666666668,28.5,10.700000000000001,,,16.333333333333332,24.200000000000003,95.73333333333333,
Finca San Martin Rioja Crianza 2017,Spain,Rioja,Torre de Oña,3.8,72,9.75,2017-01-01,Rioja,Spain,42.3285528,-2.4674917,11.766666666666666,6.333333333333333,17.866666666666667,30.8,,22.0,15.1,30.133333333333336,13.1,,14.666666666666666,9.233333333333334,21.366666666666664,32.0,
Arte Rosso 2012,Italy,Langhe,Domenico Clerico,3.9,72,27.06,2012-01-01,Langhe,Italy,44.493036,7.974639,,,,,,,,,,,,,,,
1300 Merlot 2018,Argentina,Tupungato,Andeluna,3.4,72,9.9,2018-01-01,Tupungato,Argentina,-33.3723648,-69.1479533,,,,,,,,,,,,,,,
Capomastro 2018,Italy,Veneto,Lenotti,3.9,72,6.29,2018-01-01,Veneto,Italy,45.6476663,11.8665254,14.666666666666666,7.3999999999999995,20.033333333333335,81.0,,24.833333333333332,19.266666666666666,31.9,76.75,,13.433333333333332,,20.85,,
Bárbara Palacios 2015,Spain,Rioja,Barbarot,3.8,72,18.42,2015-01-01,Rioja,Spain,42.3285528,-2.4674917,13.6,7.2,20.0,34.0,13800.0,21.7,14.633333333333333,28.76666666666667,34.333333333333336,17480.0,16.599999999999998,10.700000000000001,22.53333333333333,46.0,10920.0
Nero d'Avola (Organico) 2019,Italy,Terre Siciliane,Vanitá,3.3,72,7.25,2019-01-01,Terre Siciliane,Italy,42.83333,12.83333,,,,,,24.2,17.7,31.7,,,16.099999999999998,11.399999999999999,21.46666666666667,,
Novecento Cabernet Sauvignon 2018,Argentina,Mendoza,Dante Robino,3.1,72,8.41,2018-01-01,Mendoza,Argentina,-34.787093,-68.4381868,15.233333333333334,,,,,9.066666666666666,1.9,,,,15.766666666666666,,,,
Visionaire 2014,South Africa,Franschhoek,Holden Manz,3.8,72,14.5,2014-01-01,Franschhoek,South Africa,-33.909167,19.119444,21.2,15.0,31.6,,,,,,,,,,,,
Barolo Aeroplan Servaj 2011,Italy,Barolo,Domenico Clerico,4.2,72,96.95,2011-01-01,Barolo,Italy,44.6108408,7.9428448,,,,,,,,,,,,,,,
25 anni Montefalco Sagrantino 2014,Italy,Montefalco Sagrantino,Arnaldo-Caprai,4.2,72,55.77,2014-01-01,Montefalco Sagrantino,Italy,42.83333,12.83333,,,,,,,,,,,,,,,
Chianti Classico 2016,Italy,Chianti Classico,Zonin,3.7,72,9.06,2016-01-01,Chianti Classico,Italy,43.3930219,11.3088538,,,,,,,,,,,,,,,
Pieve Santa Restituta Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Gaja,4.5,72,59.9,2015-01-01,Brunello di Montalcino,Italy,43.3204995,11.3281859,,,,,,,,,,,,,,,
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,France,Saint-Émilion Grand Cru,Château Ausone,4.5,72,1599.95,2010-01-01,Saint-Émilion Grand Cru,France,44.847147,-0.547337,12.866666666666667,8.200000000000001,18.3,75.0,12320.0,21.066666666666666,15.699999999999998,27.066666666666666,48.666666666666664,16540.0,15.100000000000001,11.033333333333333,20.36666666666667,95.66666666666667,10040.0
Barbaresco Basarin Riserva 2016,Italy,Barbaresco,Negro Angelo,4.1,72,29.5,2016-01-01,Barbaresco,Italy,44.7254469,8.0806959,,,,,,,,,,,,,,,
Petravia Puglia 2016,Italy,Puglia,Masseria Altemura,3.8,720,10.9,2016-01-01,Puglia,Italy,40.9842539,16.6210027,,,,,,,,,,,,,,,
Grandarella Appassimento delle Venezie 2010,Italy,delle Venezie,Masi,3.7,720,19.95,2010-01-01,delle Venezie,Italy,45.3485187,11.9571797,,,,,,,,,,,,,,,
Zinfandel 2018,Italy,Puglia,Epicuro,3.7,720,10.68,2018-01-01,Puglia,Italy,40.9842539,16.6210027,16.049999999999997,11.2,20.25,,,25.75,20.2,30.4,,,,,,,
Da'Divas Pinot Noir 2012,Brazil,Encruzilhada do Sul,Lidio Carraro,3.3,720,14.57,2012-01-01,Encruzilhada do Sul,Brazil,-30.5433066,-52.5223514,,,,,,,,,,,,,,,
Reserve Malbec 2018,Argentina,Tupungato,Domaine Bousquet,3.9,720,11.46,2018-01-01,Tupungato,Argentina,-33.3723648,-69.1479533,,,,,,,,,,,,,,,
Crianza 2016,Spain,Rioja,Sierra Cantabria,3.7,721,11.45,2016-01-01,Rioja,Spain,42.3285528,-2.4674917,13.566666666666668,7.766666666666666,20.133333333333333,30.33333333333333,,22.53333333333333,15.5,30.666666666666668,58.56666666666667,,14.0,9.0,20.0,26.8,
Crianza 2016,Spain,Ribera del Duero,Protos,4.1,721,16.95,2016-01-01,Ribera del Duero,Spain,41.6657566,-3.6863295,11.533333333333333,3.9333333333333336,16.366666666666667,21.766666666666666,,21.53333333333333,11.733333333333334,27.900000000000002,37.93333333333333,,12.200000000000001,5.7,16.900000000000002,34.56666666666667,
Agnus Merlot 2011,Brazil,Encruzilhada do Sul,Lidio Carraro,3.2,722,11.65,2011-01-01,Encruzilhada do Sul,Brazil,-30.5433066,-52.5223514,,,,,,,,,,,,,,,
Red (Winemaker's Blend) 2018,United States,California,Apothic,3.8,722,8.48,2018-01-01,California,United States,36.7014631,-118.755997,,,,,,,,,,,,,,,
Cariñena Reserva 2012,Spain,Cariñena,Marques de Villanueva,3.3,722,5.29,2012-01-01,Cariñena,Spain,41.3382122,-1.2263149,,,,,,,,,,,,,,,
Rioja Reserva 2014,Spain,Rioja,Viña Real,3.8,722,11.9,2014-01-01,Rioja,Spain,42.3285528,-2.4674917,11.266666666666666,5.8999999999999995,16.666666666666668,67.33333333333333,10520.0,21.566666666666666,14.6,28.5,31.333333333333332,18660.0,14.899999999999999,9.366666666666667,20.400000000000002,32.333333333333336,10540.0
Cabernet Sauvignon - Shiraz 2018,South Africa,Stellenbosch,Simonsig,3.7,723,6.33,2018-01-01,Stellenbosch,South Africa,-33.934444,18.869167,18.3,,,,,12.633333333333333,,,,,16.3,,,,
Testamatta Toscana 2015,Italy,Toscana,Bibi Graetz,4.3,725,122.82,2015-01-01,Toscana,Italy,43.4586541,11.1389204,,,,,,,,,,,,,,,
Primus Malbec 2016,Argentina,Tunuyán,Salentein,4.3,726,42.0,2016-01-01,Tunuyán,Argentina,-33.5812925,-69.0154258,,,,,,,,,,,,,,,
Antu Syrah 2017,Chile,Colchagua Valley,MontGras,3.8,726,12.25,2017-01-01,Colchagua Valley,Chile,-30.0,-71.0,15.700000000000001,13.600000000000001,,5.1,,12.066666666666668,8.3,,,,14.1,,,,
Rosso di Montepulciano 2014,Italy,Rosso di Montepulciano,Avignonesi,3.5,728,14.29,2014-01-01,Rosso di Montepulciano,Italy,43.0921014,11.7818472,,,,,,,,,,,,,,,
20 Barrels Limited Edition Cabernet Sauvignon 2016,Chile,Maipo Valley,Cono Sur,4.0,728,22.9,2016-01-01,Maipo Valley,Chile,-30.0,-71.0,15.633333333333333,,,,,12.0,,,30.3,,14.266666666666666,10.95,17.8,6.1,
Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Lagrange,3.9,729,69.26,2015-01-01,Saint-Julien,France,47.4019947,5.1364639,11.533333333333333,5.833333333333333,17.5,22.333333333333332,13360.0,19.066666666666666,13.733333333333334,24.766666666666666,85.0,13220.0,12.9,8.966666666666667,17.7,90.66666666666667,7940.0
Bergerac Rouge 2018,France,Bergerac,Château Laulerie,3.8,73,7.24,2018-01-01,Bergerac,France,44.8534568,0.487531,11.4,3.4,19.3,,,21.0,14.1,27.433333333333334,,,14.8,8.95,21.4,,
Fleurie 2017,France,Fleurie,Domaine de Gry Sablon - Dominique Morel,3.6,73,14.32,2017-01-01,Fleurie,France,46.1920243,4.6981214,,,,,,18.9,15.0,23.5,,,10.8,7.0,14.9,,
Malvasia Nera 2017,Italy,Salento,Vigneti Reale,3.6,73,7.28,2017-01-01,Salento,Italy,40.248604,15.190058,15.266666666666666,,20.8,,,24.099999999999998,,29.6,,,19.0,,26.8,,
